date,department,room_type,channel,segment,shift,building,cost,revenue,satisfaction,wait_time,rev_per_cust,food_cost,clean_time,adr,booking_lead_time,labor_cost,productivity,profit_margin,revpar_estimate,occupancy_rate
2024-09-26,Revenue Mgmt,Deluxe,Téléphone,Groupes,Dîner,Aile Sud,10433.744575780065,23410.717702051094,55.34104964819953,5.490437766986595,62.15795846267633,6.677310131901495,50.28615170708732,177.32224766998155,20,627.0140453332726,68.66989848771728,55.431761176352445,207.17449293850524,89.68751151141406
2024-09-27,Housekeeping,Suite,Téléphone,Loisirs,Dîner,Aile Sud,12856.42114200534,5240.060545453651,61.94225802018035,6.3047648529004565,74.91978079298285,12.249570542360253,81.52436841631092,183.0869319886572,103,1004.1957705760323,69.84007292457164,-145.34871363575655,27.725188071183336,78.31150277149987
2024-09-28,Réception,Suite,Téléphone,Groupes,Dîner,Aile Nord,5540.6112829212525,16056.297514366981,97.46405858779919,11.586379434085444,60.736861591334446,53.762427789292055,84.90742027185823,116.91668994236066,105,994.4444211686343,97.24603288539475,65.49259704509349,133.8024792863915,93.89554502048946
2024-09-29,Réception,Deluxe,Online,Groupes,Déjeuner,Aile Nord,10470.772493288461,19813.27162133252,65.25498434097634,13.540677834778588,58.55891928166747,46.34238718672828,74.58967518339915,277.8992216400685,40,838.0117203329283,99.16133448403306,47.15273331227737,129.4985073289707,77.79302222027196
2024-09-30,Revenue Mgmt,Deluxe,Walk-in,Affaires,Dîner,Aile Nord,9319.385582320361,14700.359750480824,58.44296446835177,19.07200031143343,91.9359586183972,28.25776249824979,60.84747856065498,142.06569746797828,59,1659.283228462034,51.84342097007419,36.60437063783055,106.52434601797698,84.44905947592692
2024-10-01,Housekeeping,Standard,Online,Groupes,Déjeuner,Aile Sud,9444.101681721259,6708.060603254433,73.03363958274966,3.158424134716954,87.01700888407879,33.44326992561325,34.29767628729509,61.387538991338126,77,957.2116070064322,64.79547387739707,-40.78736374473761,121.96473824098969,90.18675377557676
2024-10-02,Housekeeping,Standard,Walk-in,Loisirs,Dîner,Aile Sud,10555.454433528103,24449.227800558045,65.35438716801244,15.607061075885895,102.49348461376402,25.349938727798758,88.6355937296177,125.05677788534659,14,1246.9245965613768,87.81548185607417,56.827043702021626,153.7687283053965,43.28437815459621
2024-10-03,RH,Deluxe,Téléphone,Affaires,Déjeuner,Aile Nord,9055.02842380738,15360.208627521959,51.757962513559704,6.296128777339932,41.24569303014704,45.742892693836986,31.93089337535507,182.77735563603886,44,1801.4882287235696,118.3730693510539,41.04879273851233,95.40502253119229,86.56293753216282
2024-10-04,Housekeeping,Suite,Online,Affaires,Déjeuner,Aile Nord,7006.873170237323,17283.724886380227,66.15726086397086,17.645280075920514,79.00049352417668,48.130294857764376,26.212553759234485,152.055455647058,104,1745.8438834319527,72.84184568319358,59.459704338624256,86.85288887628255,76.82238891097461
2024-10-05,Housekeeping,Suite,Walk-in,Groupes,Déjeuner,Aile Sud,4862.917721327656,9732.195654150146,77.20543119697342,19.48473375557432,76.44545246624966,46.98068546117375,45.37232910292662,118.46062977481479,117,1791.8021871804137,92.30144462417627,50.032676138668265,55.296566216762194,44.170467790911594
2024-10-06,Housekeeping,Suite,Walk-in,Affaires,Dîner,Aile Nord,11760.138632784829,14669.961702136075,77.58561860099834,17.144568440032764,53.82247014163232,44.74364486589473,14.547245656991077,82.83081244107936,86,613.0094932835266,105.73450647164668,19.835246529154546,79.29709028181662,70.5146753121229
2024-10-07,Restauration,Suite,Téléphone,Affaires,Dîner,Aile Sud,4167.814020044607,13582.989839166437,67.82794605884443,22.41056980387092,66.0360418997815,16.247738628103768,88.27955717374326,254.79112502405744,82,166.4667277853194,138.85924946232922,69.31593066478817,121.27669499255748,44.94748467903723
2024-10-08,RH,Standard,Online,Affaires,Dîner,Aile Sud,10692.960286161799,6497.916840039675,72.36513781263002,10.73266808298614,47.947125047101515,23.588348858226333,57.07468451331398,299.036310531048,48,596.0269198011256,82.60705023271234,-64.55982046850124,34.199562315998286,84.15683210339334
2024-10-09,Réception,Deluxe,Online,Affaires,Déjeuner,Aile Nord,4266.659517090573,7123.207070949345,98.27589591173832,23.188091157360795,29.893661749783448,30.841498924102122,54.55616733313402,132.38553338097051,93,629.5439566793465,63.35582658634835,40.10198672320873,36.52926703050946,72.790102833873
2024-10-10,Revenue Mgmt,Suite,Online,Affaires,Déjeuner,Aile Sud,9754.622379362354,21749.450392375493,68.86742386151558,13.550245369537617,37.44912711958695,23.19361452852106,62.46370239197759,145.40526104415096,43,1827.7846207774392,98.92722258976082,55.150028146081596,324.6186625727685,97.21441224473784
2024-10-11,Réception,Standard,Téléphone,Affaires,Dîner,Aile Nord,11459.095739806406,9796.399044131806,62.91134066299915,15.041350451355306,26.078932872126114,46.521711008708095,49.76189182217653,204.50938116923928,16,1333.5611923921442,124.67216016840621,-16.972529275137898,77.74919876295084,50.988122294306194
2024-10-12,RH,Suite,Online,Loisirs,Dîner,Aile Nord,4061.994444691549,8899.16542997261,62.173352203338005,19.79496169057107,86.72230539496303,23.114443833747508,12.565081367563327,229.61036868388533,110,255.23752324423464,60.98597570527335,54.35533279322294,46.59248916216026,76.36200715122271
2024-10-13,Revenue Mgmt,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,1839.206212058316,15098.229025002785,72.88823063520671,1.532393135977495,84.3763762764609,12.602764773193543,58.984903107231744,148.00738370089783,35,357.2193324210922,92.46834916969604,87.81839771397972,80.3097288563978,52.69492807422948
2024-10-14,RH,Standard,Téléphone,Loisirs,Déjeuner,Aile Nord,2833.632401918437,20374.94262725026,87.97600743584721,19.9658324211872,114.81366901588665,26.947224862656725,67.29391015651444,276.2323792454538,53,395.7846385297533,51.77851412624834,86.09256254725045,134.04567517927802,76.84389908364389
2024-10-15,Housekeeping,Deluxe,Téléphone,Affaires,Déjeuner,Aile Nord,9483.957541794356,6238.930371579759,60.29940920942366,18.938969323091346,91.61623343296033,58.89529380303092,43.33992484992425,190.0009973072296,34,1297.801321520954,53.35591816472511,-52.012556270810315,37.583917901082884,83.35898214165138
2024-10-16,Revenue Mgmt,Deluxe,Walk-in,Affaires,Déjeuner,Aile Nord,12892.249687160298,16536.158392765115,85.46480635703841,9.985566385845118,20.464813069393802,17.423477711346674,70.58364576569544,162.59751910148276,3,1497.286648463306,98.29533632166655,22.036005092930754,250.5478544358351,83.33825975977231
2024-10-17,Housekeeping,Standard,Online,Groupes,Déjeuner,Aile Sud,1629.955497295941,7384.208856811467,51.057491167470815,3.488034262085195,107.8457432625402,38.6687262418776,28.16010394707365,211.66818828997629,68,1733.3234300742527,79.81972981509294,77.9264708122061,117.20966439383281,88.9044394409566
2024-10-18,Réception,Standard,Online,Loisirs,Déjeuner,Aile Sud,11278.117626583047,5729.221016512369,70.9466488991973,3.637128047478193,105.5808921093012,28.813517741183848,27.702127285294722,288.2009620622933,118,1887.2094465318619,134.5107299005412,-96.85254930954886,54.0492548727582,91.21301367749899
2024-10-19,Réception,Standard,Téléphone,Groupes,Dîner,Aile Sud,5778.46104330073,6054.8790432443475,88.79325326013935,27.77348866257163,61.54863368113336,8.906351220712965,22.913359015005916,248.63807360542637,5,483.2386590342394,110.21543061264543,4.565210931042911,42.639993262284136,44.63630357603062
2024-10-20,Revenue Mgmt,Standard,Téléphone,Loisirs,Déjeuner,Aile Sud,7699.397178873315,21683.282164168828,66.93664778872157,20.989100315549276,76.51562030543175,31.833213329893272,39.75958078313295,60.00328263378108,10,688.5677209756932,95.39329617429904,64.49155104573417,118.48788067851818,60.596029424344245
2024-10-21,Revenue Mgmt,Standard,Online,Affaires,Déjeuner,Aile Nord,14004.033697837918,7359.449672561232,78.18685507226998,4.685975799351471,117.48822490961447,43.61903807565719,77.76096283112668,133.0774776849899,52,556.6134734151783,90.79353710542964,-90.28642522076304,45.1499979911732,81.22735122158835
2024-10-22,RH,Standard,Téléphone,Groupes,Déjeuner,Aile Sud,5647.601066301837,5903.027288245839,60.24896164129554,11.344971909958284,70.89195820405746,33.22709867053003,76.23296497192514,167.63617123780568,29,781.6469781856617,99.72454801895633,4.3270377972436185,32.61341043229746,69.91517724347273
2024-10-23,RH,Standard,Online,Groupes,Déjeuner,Aile Sud,7514.717075152805,13757.997742858246,87.09976955630862,18.182006823146295,110.05879197948943,52.965833506061955,40.6259366370803,128.62939305227633,96,1837.8637041051238,54.043883121266134,45.37928254092292,73.18083905775663,51.440556805287486
2024-10-24,Housekeeping,Suite,Walk-in,Affaires,Déjeuner,Aile Sud,1191.5538066495355,21879.869438840495,52.61395516343798,25.231579447628814,23.71906957006958,20.891535916167044,57.12949887841893,225.04689020761413,31,1192.713877184787,139.27933564206597,94.55410915508334,138.48018632177528,73.16257421000188
2024-10-25,Revenue Mgmt,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,2142.382080067737,10248.167529786038,92.62713224377501,2.2661669326772476,35.0604462144117,9.743704421718071,67.66530531799324,256.5672874656452,66,1502.5646049165482,149.83031557339584,79.09497406398796,61.000997201107374,64.44613916596863
2024-10-26,Réception,Standard,Online,Loisirs,Déjeuner,Aile Sud,4620.282275886977,13434.252350518327,59.909819321083404,7.862360812630257,61.27926906133837,56.51110864119033,29.29654197024184,232.8362737963179,76,1031.2265486408858,68.14871248586986,65.60819199061186,95.27838546466899,63.402296659258305
2024-10-27,RH,Suite,Téléphone,Loisirs,Déjeuner,Aile Nord,1389.9313714950417,5798.450651275025,93.71990158541654,26.80272071856602,76.399464875417,25.800799224052046,23.451286871579768,297.3333217070688,91,154.8300353386366,62.03829647746197,76.02926272745964,96.64084418791708,88.58522304613983
2024-10-28,RH,Suite,Online,Loisirs,Déjeuner,Aile Sud,9839.254564675513,13981.570282697518,67.62646206502586,1.2658009553306782,100.70392444559403,36.70230532994984,87.76767945698488,118.13691197325727,69,221.97142339584724,64.35774634485952,29.6269706067866,94.47006947768593,64.45590002993087
2024-10-29,Réception,Suite,Online,Loisirs,Dîner,Aile Nord,6969.576995222716,16552.261612742674,86.13417872372433,6.840573981022734,118.76752209003462,48.56017193716078,59.40458505676948,268.7473737561054,37,1122.0537594089828,116.10270582343671,57.89350628764094,290.39055460952056,41.58727032882545
2024-10-30,RH,Deluxe,Téléphone,Affaires,Dîner,Aile Nord,8674.032838192308,16418.141075042895,65.96126488930942,28.811701103216013,55.829407129782226,22.837251513156932,88.51325774669311,241.65566629362155,27,1465.6991661580487,116.14408384507747,47.16799667790864,100.7247918714288,43.483800333465474
2024-10-31,Housekeeping,Standard,Walk-in,Groupes,Dîner,Aile Sud,3445.0606025486136,11648.533843487303,95.29558356173237,18.788653549142964,19.978641794708917,44.38904959976861,37.020478970578324,140.54468938953653,87,509.12800230458987,134.7924162278411,70.42494232461068,58.83097900751163,91.37464250149722
2024-11-01,Revenue Mgmt,Suite,Online,Loisirs,Déjeuner,Aile Nord,5143.048412112626,11310.66361326271,56.33185627591872,8.588469632487687,99.1230078460091,12.448036739980541,66.24253599793052,233.53113591424216,33,1471.6281905853778,125.18263884262532,54.529207233411434,99.21634748476062,97.63604860075128
2024-11-02,Réception,Deluxe,Online,Affaires,Dîner,Aile Nord,10293.542647938151,7132.472378731958,58.92598946362993,2.9427417374795803,78.45997550369485,21.02115609630279,27.80829092329902,76.01898910456174,68,1640.2649696186736,94.96896733693397,-44.319418307627316,50.22867872346449,81.30456018734245
2024-11-03,Revenue Mgmt,Deluxe,Online,Groupes,Déjeuner,Aile Sud,14514.238130825597,12335.966412925369,74.65150625794011,1.8175488729694425,35.84700018116118,12.959084987508595,30.896013701913034,247.33337058513808,59,882.6052088880114,111.28553615653189,-17.657892742135555,80.62723145702856,61.86209764600481
2024-11-04,RH,Deluxe,Walk-in,Groupes,Déjeuner,Aile Sud,1705.8348304309288,6989.893377459293,54.096921951907305,8.097607309470892,66.95698794524913,49.61768071207468,50.952169701569915,183.08265064677565,64,1518.1965424037994,118.82846703680079,75.59569598111709,47.22900930715739,96.31601894768365
2024-11-05,RH,Suite,Walk-in,Affaires,Dîner,Aile Sud,13465.380491973725,20331.918894241033,59.79900923508809,26.563088768078405,92.94257578104106,17.245707937473195,35.5694500406457,123.07254317731329,85,867.6569056240738,101.27364702852252,33.77221027677933,152.87157063339123,79.76818518254416
2024-11-06,Réception,Standard,Téléphone,Affaires,Déjeuner,Aile Nord,9076.336818356918,24325.48595496372,97.18831911060072,13.061495974627775,95.8932376422076,44.45719554728657,23.409725107246757,213.94432544604504,88,1388.866195964538,97.56509844516367,62.687952729245055,199.38922913904688,90.66001295196025
2024-11-07,Housekeeping,Suite,Walk-in,Loisirs,Déjeuner,Aile Nord,8894.873934578733,24401.489133334137,98.82448305739436,21.889667705813796,67.45993325987001,56.88141184851089,31.03045615914608,210.40499967860225,44,1551.5943937071318,114.50974456426533,63.547823307112374,125.78087182130999,85.95113824222057
2024-11-08,Restauration,Suite,Téléphone,Groupes,Déjeuner,Aile Nord,8003.899492908645,22301.421987507878,68.81296646652109,27.630266026018774,47.04752566353021,34.02747149878823,12.859871557269171,102.37155567989993,95,1984.6605747854105,105.74745489756538,64.11036257063778,206.49464803248034,62.748358946355545
2024-11-09,Réception,Standard,Téléphone,Groupes,Dîner,Aile Sud,1971.5172026585674,17015.842986792384,96.16430105069679,12.83317338648168,117.24297111404182,34.70160557433782,66.35388971819893,57.59935370288154,108,756.2536579208326,114.39423053359104,88.41363778339486,212.6980373349048,68.72213205104714
2024-11-10,Restauration,Standard,Walk-in,Affaires,Déjeuner,Aile Nord,2258.275924306249,19017.3139448776,77.24123378367159,6.547043760084515,84.65307415043175,30.35684624537966,49.36933256686893,158.40564672541848,112,880.9774830917618,111.28547739633638,88.12515831177869,168.29481367148318,51.16792926208597
2024-11-11,Restauration,Standard,Téléphone,Groupes,Déjeuner,Aile Nord,9412.768079227206,10704.116053608283,63.487123293688356,15.996419994850665,57.864939531361365,22.923957886650353,17.539445312362048,192.3779673361053,88,414.6781128793255,121.91965605136546,12.06403189122536,110.35171189286889,57.52084602644405
2024-11-12,Housekeeping,Deluxe,Walk-in,Loisirs,Dîner,Aile Nord,5773.420000097816,17615.408403452413,85.11993605402994,27.33442692473578,44.448638541488506,31.16102670087044,23.7355194502793,269.1513195926496,49,487.7388109634331,114.2803508782876,67.22517089659816,244.65845004795017,86.6875396771913
2024-11-13,Restauration,Standard,Téléphone,Groupes,Déjeuner,Aile Nord,13841.75293208753,14112.990988797548,82.94509032874285,24.326858009993316,91.76581321537402,38.154414274671765,18.202763049011523,282.0541989118986,53,1417.4505049369177,101.97424864372672,1.9219034216440678,135.70183643074566,93.6387035129865
2024-11-14,Restauration,Suite,Walk-in,Affaires,Déjeuner,Aile Nord,6692.267523032611,14640.34679553865,99.45626595543666,2.90906545753146,40.42926178734561,59.22953646938627,59.00742466207012,182.2013045391916,74,1842.3866212935045,118.17968112843865,54.288872958446966,261.4347642060473,83.46762539508471
2024-11-15,Housekeeping,Standard,Walk-in,Affaires,Dîner,Aile Nord,3005.9404218369755,20155.53120750316,63.252364370464164,21.084611202249874,33.02954884223726,56.57705076250233,17.536829088999504,238.45087094213622,49,849.749408156357,94.9481965185428,85.08627537081249,125.18963482921218,67.9104217993983
2024-11-16,Restauration,Suite,Téléphone,Loisirs,Déjeuner,Aile Nord,11006.063669028505,10638.367111945034,83.60297513308677,17.585028151309658,70.63255834101739,52.4184127061217,70.34258664281728,159.82581808199922,113,441.70444898752834,74.1671225972601,-3.4563251410135276,68.63462652867764,45.19055613638485
2024-11-17,Restauration,Deluxe,Online,Loisirs,Déjeuner,Aile Sud,5106.947900174137,11360.792233890399,52.601187751472345,27.31643211404634,45.44867622763489,53.90217946376721,11.640873545631294,236.52053914322326,114,641.6890488276887,50.14182201339155,55.047607640076436,77.28430091081904,43.41687692190689
2024-11-18,Restauration,Suite,Téléphone,Groupes,Déjeuner,Aile Sud,8356.584302982505,23492.83582257273,55.68230193483597,4.5519610886586195,81.03504021697958,30.731705081062362,29.95006303967137,101.20038123479173,66,964.5982391354634,105.99641471458432,64.42922273796674,385.1284561077497,62.45953387677123
2024-11-19,Réception,Suite,Walk-in,Groupes,Déjeuner,Aile Sud,10769.65899707238,6124.485897019445,50.195918747554664,16.48704728293504,27.383560861794514,41.159437994760566,81.25333407135257,142.76618370088283,95,652.2356257941999,109.0655226608641,-75.84592695876017,56.187944009352705,67.82930312605978
2024-11-20,Réception,Standard,Online,Affaires,Déjeuner,Aile Nord,13603.697556828985,14712.685968266807,99.97303405298365,26.504418111844878,83.76881597956877,54.22866976149178,67.48250544977968,208.5569997034037,63,543.800257931546,147.20489647757142,7.537633942773969,145.67015810165157,76.5472373327978
2024-11-21,Réception,Standard,Téléphone,Loisirs,Dîner,Aile Nord,12090.676727223465,23256.016008157236,90.1136848573739,12.890689815510546,44.74613543975873,26.61229207452442,15.837466634055017,54.53949140176971,25,1498.370528638451,86.14783340942756,48.01054177558804,123.04770374686368,40.38937128321983
2024-11-22,Housekeeping,Suite,Téléphone,Loisirs,Dîner,Aile Sud,10469.054950218137,17207.26015636314,89.33615073667704,14.977852614253145,15.025508115623836,57.896936309000786,75.69008835881438,230.6153275847385,4,114.90535035718406,89.41332428283118,39.15908253210931,90.56452713875336,99.38337342797838
2024-11-23,RH,Standard,Téléphone,Loisirs,Dîner,Aile Nord,10514.86455353201,15928.141484242642,75.48630376440899,3.0433596523417905,28.328286055788517,27.868233413805065,49.442809723216385,258.88387531704166,51,1124.538001939318,70.17995813421902,33.98561556014471,131.63753292762513,61.836333004242576
2024-11-24,Restauration,Deluxe,Online,Groupes,Dîner,Aile Sud,14242.945016449212,9994.883584587104,65.003354145272,9.066165573018413,113.02961467268487,38.05954659662686,77.74264217350634,149.78541527348784,11,1608.1569333565324,57.05342952373219,-42.502360291749206,57.44185968153508,90.88567982806728
2024-11-25,Restauration,Deluxe,Walk-in,Loisirs,Déjeuner,Aile Nord,5141.537364951505,11865.509781288965,57.5632142231338,10.410692825899472,106.07223710711257,44.03925922998046,58.05918195603147,161.98560429429108,17,605.8337440031896,127.28044928617406,56.66821350516831,108.85788790173363,72.09800233992426
2024-11-26,Housekeeping,Standard,Téléphone,Affaires,Déjeuner,Aile Nord,1015.5693187466237,22040.96831609386,64.23373694232319,28.40855101360172,39.52894836380487,57.28256071917661,64.5466425626287,262.82055305413274,108,1246.253870162833,74.9681064339325,95.39235616066343,275.51210395117323,47.82636727200079
2024-11-27,Restauration,Deluxe,Téléphone,Affaires,Déjeuner,Aile Sud,4807.363831574781,16184.362635369163,68.79856109645695,9.197353455693612,96.72904997727657,18.45389507287463,89.48012483165665,243.91365883150834,66,1370.9102006753737,110.8904861030038,70.2962424910771,128.44732250292986,87.8539331520713
2024-11-28,Réception,Standard,Téléphone,Groupes,Déjeuner,Aile Sud,4050.479314774416,15294.843875135597,87.8155048490147,14.365193322819907,78.90001728326729,46.03720380312532,28.586843673921454,122.03737225834375,70,1344.546923169671,118.77730355454815,73.51735429376191,122.35875100108477,82.58962449519257
2024-11-29,RH,Suite,Téléphone,Groupes,Déjeuner,Aile Sud,10265.684191595974,6991.594270800579,76.98308944515762,20.467828283364113,116.94499470223629,33.64485723792452,59.915645980911066,130.99402664038473,73,947.1143049775636,97.12366872916476,-46.82894621716218,63.5599479163689,71.64616509575367
2024-11-30,Revenue Mgmt,Suite,Téléphone,Loisirs,Dîner,Aile Sud,9871.962396717407,5320.563129102462,53.87418132777413,5.703317799828445,54.22859425107621,19.770642734135258,46.82571120459187,219.71955809764916,69,758.4981769639805,137.63521130271914,-85.54356291197189,104.32476723730318,70.8731854800268
2024-12-01,Restauration,Deluxe,Walk-in,Groupes,Dîner,Aile Sud,9308.459357866133,24273.70377374098,50.901450447945614,15.10682922711436,86.55336431430298,47.71337618880148,13.156156233815315,190.7995231120403,84,1688.2557387528457,94.37948409797288,61.652084722497435,142.78649278671165,45.24877634505568
2024-12-02,Réception,Standard,Walk-in,Affaires,Déjeuner,Aile Nord,1227.4082049323517,12539.723345736833,55.116608976703155,22.41763214480132,21.671250854511452,35.372225409561565,11.157651320229203,90.55739277412422,29,1541.047318299742,78.49086230417652,90.21183983816009,116.10854949756327,79.35093691443245
2024-12-03,Revenue Mgmt,Standard,Téléphone,Loisirs,Déjeuner,Aile Nord,11202.892762309064,17064.261241990087,70.52493568486896,26.138801177784917,56.60597141572262,41.35356013573217,19.538286225428692,127.4824773072916,85,710.3848294864338,139.60155229616225,34.34879715306944,191.7332723819111,94.67470934525798
2024-12-04,RH,Deluxe,Online,Affaires,Déjeuner,Aile Nord,5529.425774796881,6594.3014637457,96.65964585245092,19.161518965210373,116.20085442475894,22.759558771784555,61.92733924308385,274.99581921966353,73,295.73646944019157,136.15642842499565,16.148422919445167,81.41112918204568,45.5946951532815
2024-12-05,Revenue Mgmt,Suite,Walk-in,Loisirs,Dîner,Aile Sud,10310.783846092836,18662.28571446093,81.87012406046108,20.40255194419149,71.59299181726266,31.470067350518278,55.37304703307137,222.04360918056585,92,236.43433634639146,66.4039947076413,44.75069129338603,214.50903120070035,55.81068703893429
2024-12-06,Réception,Deluxe,Online,Groupes,Déjeuner,Aile Sud,8792.097999030146,23651.33417411922,90.09129499377576,4.6622207049524995,45.22734785015868,38.95448380434369,54.274364893098195,296.4935794213799,119,279.12435800797846,52.5961018353921,62.826207036341266,167.7399586816966,94.13847840652593
2024-12-07,Revenue Mgmt,Suite,Walk-in,Loisirs,Déjeuner,Aile Sud,5798.2329559907,16513.305059948394,73.31872972522743,28.427518420144068,27.62845112850372,27.27009478484142,12.548541002260807,241.75313249519235,72,1207.4517862648813,58.99855563496207,64.88750777060481,120.53507343028025,57.0606345891876
2024-12-08,Housekeeping,Standard,Téléphone,Loisirs,Déjeuner,Aile Sud,2884.0677394575087,7522.306447508212,68.08330415975215,4.844648247049989,88.87047571906069,15.910489691623573,47.54423970880056,285.4936080358975,95,198.1581340750804,78.6547398553817,61.65979464432926,39.5910865658327,79.23662033079557
2024-12-09,Revenue Mgmt,Suite,Walk-in,Affaires,Dîner,Aile Sud,2321.8645672467333,16634.430549469536,55.420018635831134,23.465515178272152,82.70988456012131,57.89022707734172,83.96982542740228,104.04714346761885,20,740.1610624316729,147.22598017417107,86.04181513553058,124.13754141395177,72.08908989658865
2024-12-10,Restauration,Deluxe,Téléphone,Affaires,Déjeuner,Aile Sud,12641.25666357113,20326.94426209305,93.79665110931025,8.679673331571246,54.263564928396335,33.13071470234396,41.80734954485173,242.87121870423144,27,1531.079433637036,105.8516153160825,37.810344237794105,162.6155540967444,75.77965630023172
2024-12-11,Restauration,Standard,Walk-in,Loisirs,Dîner,Aile Nord,13857.565589141812,13128.330731480373,89.15800145139514,28.074201167336295,114.8488419459126,45.36562036582353,59.99379758307651,55.054380036949354,8,659.2615163792184,87.32617320292688,-5.55466549843088,74.17136006486086,64.94733409463518
2024-12-12,Housekeeping,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,10097.032654700193,22596.75495882936,58.40590487988626,21.878826641714905,17.331295363724283,27.607595645583196,72.38549404985149,217.69000542788348,118,1550.2853466422466,138.87160946127463,55.31644843210143,364.463789658538,57.999488233222664
2024-12-13,Réception,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,2448.077608046767,17973.659067147288,75.61302819381302,22.8605976763727,46.891004421341705,24.5322470214144,72.714022331351,167.32056953006034,85,1516.387372593405,95.31363314784997,86.37963700712768,204.24612576303736,42.912007043780136
2024-12-14,Restauration,Suite,Téléphone,Affaires,Dîner,Aile Nord,6628.38103643537,22984.97836578405,74.36874039606224,7.352716018736616,111.71229606145604,27.394036415691875,51.542406591621706,136.69001798001716,61,567.071552003111,81.52386284010211,71.16211757543994,319.23581063588955,84.65685635764984
2024-12-15,RH,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,11205.148801472202,17470.106224946743,81.25457763432644,13.848159322419663,48.69822102354124,27.50581540821074,78.6361556321869,265.6010880732723,28,1484.7621421762165,144.12195287456575,35.86101505512534,109.87488191790405,84.7656077316536
2024-12-16,Restauration,Suite,Online,Affaires,Dîner,Aile Sud,11917.492376140954,7625.7594400964845,97.30934469956307,18.916582643089306,41.48654755479289,34.92990637680745,41.31024746909976,263.5669231643827,87,1520.7756127169914,134.9517666192678,-56.279416755246714,48.88307333395182,80.2435444047234
2024-12-17,Restauration,Standard,Téléphone,Groupes,Déjeuner,Aile Sud,2655.06071207524,11193.834222103782,78.98857208812399,23.329234927991426,71.09314304278097,34.89084284897497,81.09545718278386,55.575426224660895,70,855.162458767351,134.3668375419441,76.28104312253926,79.3888951922254,78.61802728717723
2024-12-18,Réception,Suite,Online,Loisirs,Déjeuner,Aile Sud,1000.4300638353538,9035.898965049138,77.01086333893093,4.014821901459298,101.49918374165648,32.34345987355794,29.218173311643625,202.37628061235776,3,499.7989191088846,101.22847430502131,88.92827301738302,47.308371544759886,54.62302793005158
2024-12-19,Revenue Mgmt,Standard,Online,Affaires,Déjeuner,Aile Sud,10969.91864232847,23176.529954337246,52.5161466467332,28.908594177181325,25.830409892227912,12.413218170459094,32.41731255924569,141.9580560802391,69,1090.4145330945512,128.9438398815455,52.66798496607744,119.46664924916107,41.34069602597747
2024-12-20,Restauration,Suite,Téléphone,Affaires,Dîner,Aile Sud,5992.346463806879,20208.001345749653,53.1453738009012,26.816399446082123,114.0171745128023,32.28415131752921,14.249649935920088,153.9152503751123,73,1850.655417200373,67.9353359264552,70.34666436684867,276.82193624314596,88.52292381312638
2024-12-21,Housekeeping,Deluxe,Online,Loisirs,Déjeuner,Aile Sud,4562.738642655644,18527.96737820012,59.367339566339446,8.840109124371946,98.48265252402223,14.300714523135833,73.64654692338263,258.010184804694,7,1315.2717916209178,107.32229575562437,75.37377657505955,223.2285226289171,69.4683121417496
2024-12-22,Revenue Mgmt,Suite,Walk-in,Affaires,Dîner,Aile Nord,1180.564577053356,11019.326392632433,51.623538584587415,24.860047047937627,34.03127683291295,11.937468246267084,43.36441889861645,127.45994288191957,60,428.55274549179626,148.38459228475458,89.28641792621112,68.44302107225113,58.4102878421571
2024-12-23,RH,Suite,Téléphone,Groupes,Dîner,Aile Sud,8564.191694660996,8680.895441004272,87.16764477850062,16.031393768154878,89.76083592580709,56.29551445376423,28.32932911291192,285.76220265940503,4,1397.2381569936879,79.09584305179617,1.344374519154145,46.42190075403354,46.11591440683421
2024-12-24,Réception,Standard,Online,Groupes,Dîner,Aile Sud,12916.110295963745,20129.021759778236,86.16651519969815,14.392387965298541,55.4206658769435,38.27225072312373,28.543222209326373,94.9084565930352,103,911.6857518354857,129.43523292476752,35.83339294822222,120.5330644298098,43.763295454083305
2024-12-25,RH,Deluxe,Téléphone,Affaires,Déjeuner,Aile Sud,14406.84304781623,14483.158917581593,56.802811721582145,10.118589068530756,57.24094119801346,41.27195319685214,82.11199529833866,215.68060584204443,5,1223.9047149752087,99.04784072080673,0.526928346223703,73.1472672605131,60.93200330771064
2024-12-26,Revenue Mgmt,Suite,Téléphone,Groupes,Dîner,Aile Sud,8920.429308586048,9515.791043012581,91.80394503976405,17.84808901231618,97.24545970608096,27.098651868335008,76.71332803688296,218.02626675344118,11,1494.721666543905,53.98056832220873,6.256565867571309,169.9248400537961,88.28422388601643
2024-12-27,Revenue Mgmt,Deluxe,Téléphone,Affaires,Dîner,Aile Nord,8202.458588358519,17332.439563305503,57.7393017423056,22.166784413404336,116.09240483797689,54.99394905531753,54.28247082857467,113.04879035697955,15,1078.3999678774453,126.30193978156674,52.675683313940766,124.69380980795326,95.12342496002984
2024-12-28,Revenue Mgmt,Suite,Online,Loisirs,Déjeuner,Aile Nord,2190.7893968493754,5806.67704276904,65.05877934986793,12.917054243919988,28.29886664895536,40.0861769268816,59.28886403325769,131.1876522418005,64,1646.5695516892863,66.85691443921128,62.2712029494127,93.65608133498452,93.80508187678387
